"Country","Region","Date","Sex","Age","Cases","Deaths","Tests","CFR","Death_Rate","Log_CFR","High_Risk","Predicted_Probability","Predicted_Class"
"Canada","Rural",2022-06-01,"m",20,15299,370,26048,2.41845872279234,0.0241845872263426,1.22918978364395,1,0.210123797556226,0
"Canada","Urban",2022-07-01,"m",20,13314,334,17664,2.5086375244104,0.0250863752422197,1.25522779243677,1,0.30436712435912,0
"Canada","Rural",2022-07-01,"m",20,15938,159,45325,0.997615761074162,0.00997615761011569,0.691954349957388,0,0.185277923045367,0
"Canada","Urban",2022-07-01,"m",20,5986,24,36456,0.400935516204477,0.00400935516137498,0.337140239318064,0,0.725459200100849,1
"Canada","Rural",2022-07-01,"m",20,18968,440,21949,2.31969633066217,0.0231969633053987,1.19987331207704,0,0.097567227255855,0
"Canada","Urban",2022-07-01,"m",20,16970,386,27232,2.27460223924573,0.0227460223911169,1.18619640804569,0,0.151386148076426,0
"Canada","Rural",2022-07-01,"m",20,4980,335,47400,6.72690763052209,0.067269076291713,2.04470873476094,1,0.769963460623044,1
"Canada","Urban",2022-07-01,"m",20,4802,265,9145,5.51853394418992,0.055185339430407,1.87464949546925,1,0.779414692271922,1
"Canada","Rural",2022-07-01,"m",20,18619,268,1589,1.43938987056233,0.0143938987048502,0.891747954988408,0,0.105372297186527,0
"Canada","Urban",2022-07-01,"m",20,6179,449,45874,7.26654798511086,0.0726654798393485,2.11221700775995,1,0.71592613776048,1
"Canada","Rural",2022-07-01,"m",20,13837,138,15818,0.99732600997326,0.00997326009901183,0.691809290971292,0,0.275797465026897,0
"Canada","Urban",2022-08-01,"m",20,9317,213,34634,2.28614360845766,0.0228614360821228,1.18971472178175,0,0.53849293549785,1
"Canada","Rural",2022-08-01,"m",20,16544,286,44095,1.72872340425532,0.0172872340415083,1.00383388234082,0,0.163871111883159,0
"Canada","Urban",2022-08-01,"m",20,14429,287,44686,1.98904983020306,0.0198904983006521,1.09495555435824,0,0.24970081038261,0
"Canada","Rural",2022-08-01,"m",20,11870,465,2501,3.91743892165122,0.0391743892132119,1.59278785059412,1,0.381614241452068,0
"Canada","Urban",2022-08-01,"m",20,1267,324,34763,25.5722178374112,0.255722178172279,3.27986622777523,1,0.893761111916922,1
"Canada","Rural",2022-08-01,"m",20,11273,104,31983,0.92255832520181,0.00922558325119972,0.653656760143871,0,0.416733246966342,0
"Canada","Urban",2022-08-01,"m",20,7771,318,5737,4.09213743404967,0.0409213743352308,1.62769767052136,1,0.630337663357814,1
"Canada","Rural",2022-08-01,"m",20,19094,409,36012,2.14203414685241,0.0214203414674023,1.14487040764593,0,0.0948784223900569,0
"Canada","Urban",2022-08-01,"m",20,17488,441,47877,2.52172918572736,0.0252172918558316,1.25895211493349,1,0.13576870520573,0
"Canada","Rural",2022-08-01,"m",20,512,401,25285,78.3203125,0.783203123470306,4.37349424338161,1,0.909253399761494,1
"Canada","Urban",2022-09-01,"m",20,18318,310,22006,1.6923244895731,0.0169232448948071,0.990404942992708,0,0.11359143940946,0
"Canada","Rural",2022-09-01,"m",20,6922,377,11416,5.44640277376481,0.0544640277297798,1.86352226573607,1,0.675142638237712,1
"Canada","Urban",2022-09-01,"m",20,15149,420,3511,2.77246022839791,0.027724602282149,1.32772736909877,1,0.218078933618563,0
"Canada","Rural",2022-09-01,"m",20,13464,437,24156,3.24569221628045,0.0324569221603939,1.44590487273104,1,0.294449660788624,0
"Canada","Urban",2022-09-01,"m",20,1428,178,42866,12.4649859943978,0.124649859856688,2.60009268611432,1,0.889950823471757,1
"Canada","Rural",2022-09-01,"m",20,2067,341,5699,16.4973391388486,0.164973391308673,2.86204882016016,1,0.872467655108774,1
"Canada","Urban",2022-09-01,"m",20,4168,327,2843,7.84548944337812,0.078454894414958,2.17990766168035,1,0.804999956536315,1
"Canada","Rural",2022-09-01,"m",20,17839,228,36420,1.27809854812489,0.0127809854805325,0.823341124899143,0,0.124826676285742,0
"Canada","Urban",2022-09-01,"m",20,9485,387,17059,4.08012651555087,0.040801265151207,1.62533616591627,1,0.528232385609925,1
"Canada","Rural",2022-09-01,"m",20,13156,279,15846,2.12070538157495,0.0212070538141375,1.13805906010642,0,0.310392105081324,0
"Canada","Urban",2022-10-01,"m",20,15953,325,34928,2.03723437597944,0.0203723437585174,1.11094735660563,0,0.186305309108508,0
"Canada","Rural",2022-10-01,"m",20,9764,150,47079,1.53625563293732,0.0153625563277998,0.930688833126272,0,0.508526805633248,1
"Canada","Urban",2022-10-01,"m",20,6018,431,11833,7.16184778996344,0.0716184778877337,2.09947058818971,1,0.723892405499293,1
"Canada","Rural",2022-10-01,"m",20,15429,446,26890,2.89066044461728,0.0289066044442993,1.35857892332661,1,0.204877919020897,0
"Canada","Urban",2022-10-01,"m",20,16155,12,40386,0.074280408542247,0.00074280408537649,0.0716510500372881,0,0.178907144134477,0
"Canada","Rural",2022-10-01,"m",20,3206,128,29538,3.99251403618216,0.0399251403493683,1.60793959775749,1,0.83800312454967,1
"Canada","Urban",2022-10-01,"m",20,18941,161,513,0.850007919328441,0.00850007919283564,0.615189919799147,0,0.0990831002751895,0
"Canada","Rural",2022-10-01,"m",20,13214,115,38986,0.870289087331618,0.00870289087265757,0.626093011074305,0,0.3073537540316,0
"Canada","Urban",2022-10-01,"m",20,17891,125,7118,0.698675311609189,0.00698675311570137,0.52984871884068,0,0.124576917166508,0
"Canada","Rural",2022-10-01,"m",20,7488,256,49419,3.41880341880342,0.0341880341834685,1.48586893971067,1,0.643970951565107,1
"Canada","Urban",2022-11-01,"m",20,10118,207,22390,2.04585886538842,0.0204585886518622,1.11378291898992,0,0.48942944716188,0
"Canada","Rural",2022-11-01,"m",20,3749,488,10716,13.016804481195,0.130168044777229,2.6402569298924,1,0.819089732734976,1
"Canada","Urban",2022-11-01,"m",20,11564,159,23817,1.37495676236596,0.0137495676224706,0.864979232001291,0,0.402000365660444,0
"Canada","Rural",2022-11-01,"m",20,8526,80,14689,0.938306357025569,0.00938306356915516,0.661814579935974,0,0.583684188293543,1
"Canada","Urban",2022-11-01,"m",20,4912,230,27488,4.68241042345277,0.0468241042249951,1.73737551303963,1,0.77473869531311,1
"Canada","Rural",2022-11-01,"m",20,2858,316,40857,11.0566829951015,0.110566829912328,2.48961911160254,1,0.849264500208206,1
"Canada","Urban",2022-11-01,"m",20,6389,424,44179,6.63640632336829,0.0663640632232956,2.03292711599421,1,0.705329790803665,1
"Canada","Rural",2022-11-01,"m",20,5393,487,13188,9.03022436491749,0.0903022436324305,2.30560297110725,1,0.751523579315774,1
"Canada","Urban",2022-11-01,"m",20,11426,38,24850,0.332574829336601,0.00332574829307494,0.28711303258175,0,0.410167757246658,0
"Canada","Rural",2022-11-01,"m",20,1278,79,39394,6.18153364632238,0.061815336414855,1.9715129600173,1,0.892503897604111,1
"Canada","Urban",2022-12-01,"m",20,2334,32,28240,1.37103684661525,0.0137103684602783,0.86332734750037,0,0.86621583719277,1
"Canada","Rural",2022-12-01,"m",20,2107,121,20834,5.74276222116754,0.0574276221844197,1.90846966606789,1,0.871371450137356,1
"Canada","Urban",2022-12-01,"m",20,13744,170,41803,1.23690337601863,0.0123690337592863,0.805092488020643,0,0.28249693997197,0
"Canada","Rural",2022-12-01,"m",20,4882,202,47514,4.13764850471118,0.0413764850386365,1.63659548543109,1,0.774195371950959,1
"Canada","Urban",2022-12-01,"m",20,16759,357,20982,2.1301986992064,0.0213019869907929,1.14109648471172,0,0.158158910354154,0
"Canada","Rural",2022-12-01,"m",20,13878,92,47533,0.662919729067589,0.00662919729019821,0.508574930295119,0,0.273792407768908,0
"Canada","Urban",2022-12-01,"m",20,5070,305,11794,6.01577909270217,0.0601577909151563,1.94816176835727,1,0.76790005244335,1
"Canada","Rural",2022-12-01,"m",20,7380,312,8603,4.22764227642276,0.0422764227584991,1.6539603688652,1,0.650023956164849,1
"Canada","Urban",2022-12-01,"m",20,18268,463,31431,2.53448653382965,0.0253448653369091,1.26256803669932,1,0.114832756989232,0
"Canada","Rural",2022-12-01,"m",20,18420,362,25844,1.96525515743757,0.0196525515733088,1.0869630852184,0,0.110065398385445,0
"Canada","Urban",2022-01-01,"f",20,9356,471,20545,5.03420265070543,0.0503420265016736,1.7974437249766,1,0.542342368151807,1
"Canada","Rural",2022-01-01,"f",20,9533,45,12391,0.472044477079618,0.00472044477030101,0.386652235257558,0,0.528934550557765,1
"Canada","Urban",2022-01-01,"f",20,2011,395,23306,19.6419691695674,0.196419691598001,3.02732634156484,1,0.877851537795094,1
"Canada","Rural",2022-01-01,"f",20,16531,194,14017,1.17355271913375,0.0117355271906276,0.776363026562604,0,0.167780079246171,0
"Canada","Urban",2022-01-01,"f",20,9503,291,19922,3.06219088708829,0.0306219088676605,1.4017224554288,1,0.533375864596268,1
"Canada","Rural",2022-01-01,"f",20,6997,250,8728,3.5729598399314,0.0357295983942076,1.52016066264116,1,0.676602659867825,1
"Canada","Urban",2022-01-01,"f",20,6080,361,16632,5.9375,0.0593749999902344,1.93694147907255,1,0.725857769980741,1
"Canada","Rural",2022-01-01,"f",20,7258,78,44904,1.07467621934417,0.010746762191961,0.729805102637052,0,0.662432465950619,1
"Canada","Urban",2022-01-01,"f",20,2625,138,27007,5.25714285714286,0.0525714285514014,1.83372366832709,1,0.860753758494524,1
"Canada","Rural",2022-01-01,"f",20,18741,468,27684,2.49719865535457,0.0249719865522132,1.25196226383252,1,0.104914170692088,0
"Canada","Urban",2022-02-01,"f",20,7498,264,30867,3.52093891704454,0.0352093891657496,1.50871969728214,1,0.651520532407364,1
"Canada","Rural",2022-02-01,"f",20,483,162,18690,33.5403726708075,0.335403726013657,3.5421288622031,1,0.911874393430613,1
"Canada","Urban",2022-02-01,"f",20,16246,239,23444,1.47113135541056,0.0147113135532001,0.904676084399973,0,0.179309749092719,0
"Canada","Rural",2022-02-01,"f",20,1078,365,40005,33.8589981447124,0.338589981133033,3.55131130028453,1,0.899413607123247,1
"Canada","Urban",2022-02-01,"f",20,13348,20,23145,0.149835181300569,0.00149835181289344,0.139618611495578,0,0.307920044398847,0
"Canada","Rural",2022-02-01,"f",20,5819,245,27503,4.21034542017529,0.0421034541945174,1.65064615302539,1,0.73638897554679,1
"Canada","Urban",2022-02-01,"f",20,4043,448,38125,11.0808805342567,0.11080880531516,2.49162408175885,1,0.81360200356279,1
"Canada","Rural",2022-02-01,"f",20,11175,394,47374,3.52572706935123,0.0352572706903573,1.50977824255418,1,0.428719026963282,0
"Canada","Urban",2022-02-01,"f",20,6516,371,46296,5.69367710251688,0.0569367710164308,1.90116336477432,1,0.704061189416959,1
"Canada","Rural",2022-02-01,"f",20,11010,61,49284,0.554041780199818,0.00554041780149497,0.440859137169513,0,0.43866339279337,0
"Canada","Urban",2022-03-01,"f",20,18875,381,9327,2.01854304635762,0.0201854304625067,1.10477427999666,0,0.102828173388857,0
"Canada","Rural",2022-03-01,"f",20,4115,351,16199,8.52976913730255,0.085297691352297,2.2544204925356,1,0.809296537271885,1
"Canada","Urban",2022-03-01,"f",20,347,188,36942,54.178674351585,0.541786741954505,4.01057654442635,1,0.915334869904167,1
"Canada","Rural",2022-03-01,"f",20,11069,52,34932,0.46978046797362,0.00469780467931179,0.385113048123546,0,0.435101437039601,0
"Canada","Urban",2022-03-01,"f",20,9456,160,43066,1.69204737732657,0.0169204737714763,0.990302010931689,0,0.536245332001263,1
"Canada","Rural",2022-03-01,"f",20,11424,359,47009,3.14250700280112,0.0314250700252604,1.42130116079419,1,0.4138228546248,0
"Canada","Urban",2022-03-01,"f",20,7919,87,48862,1.09862356358126,0.0109862356344253,0.741281683917111,0,0.627712565044095,1
"Canada","Rural",2022-03-01,"f",20,18001,226,13618,1.25548580634409,0.0125548580627435,0.813365384937665,0,0.123231217943712,0
"Canada","Urban",2022-03-01,"f",20,2389,254,34255,10.6320636249477,0.106320636204973,2.45376539059633,1,0.867551274061345,1
"Canada","Rural",2022-03-01,"f",20,11351,464,12218,4.08774557307726,0.0408774557271714,1.6268348194961,1,0.418174970039392,0
"Canada","Urban",2022-04-01,"f",20,1881,392,124,20.8399787347156,0.208399787236364,3.08374217719105,1,0.881231307407092,1
"Canada","Rural",2022-04-01,"f",20,2264,428,44705,18.904593639576,0.189045936312259,2.99095054125148,1,0.869855464904397,1
"Canada","Urban",2022-04-01,"f",20,7311,374,22769,5.11557926412256,0.0511557926342284,1.81083949304558,1,0.661865681712259,1
"Canada","Rural",2022-04-01,"f",20,7138,444,36345,6.22022975623424,0.0622022975536281,1.97688677459153,1,0.668985685537248,1
"Canada","Urban",2022-04-01,"f",20,8088,29,11156,0.358555885262117,0.00358555885217785,0.306422286514857,0,0.617970644990558,1
"Canada","Rural",2022-04-01,"f",20,10416,411,20379,3.94585253456221,0.0394585253418339,1.59854935356421,1,0.474816157998721,0
"Canada","Urban",2022-04-01,"f",20,8011,235,27290,2.93346648358507,0.0293346648321889,1.36952109398947,1,0.622421569459764,1
"Canada","Rural",2022-04-01,"f",20,5243,287,1163,5.4739652870494,0.0547396528600535,1.86778879358813,1,0.762898078730742,1
"Canada","Urban",2022-04-01,"f",20,10661,177,6150,1.66025701153738,0.0166025701138165,0.978422739004825,0,0.462453039844097,0
"Canada","Rural",2022-04-01,"f",20,4759,450,22168,9.45576801849128,0.0945576801650436,2.34715378962699,1,0.78370814725584,1
"Canada","Urban",2022-05-01,"f",20,13307,115,35573,0.864206808446682,0.00864206808381738,0.622835658846534,0,0.310068316988688,0
"Canada","Rural",2022-05-01,"f",20,11197,15,1808,0.133964454764669,0.00133964454752705,0.125719859809595,0,0.427397269143448,0
"Canada","Urban",2022-05-01,"f",20,19418,98,13693,0.504686373467916,0.00504686373441926,0.408584486762369,0,0.091169324732509,0
"Canada","Rural",2022-05-01,"f",20,7663,152,30090,1.9835573535169,0.0198355735325805,1.09311633136382,0,0.639862166276223,1
"Canada","Urban",2022-05-01,"f",20,14206,335,22827,2.35815852456708,0.0235815852440109,1.21139276557178,0,0.264946634513845,0
"Canada","Rural",2022-05-01,"f",20,17673,128,19941,0.724268658405477,0.00724268658364496,0.544802994442516,0,0.132194917709365,0
"Canada","Urban",2022-05-01,"f",20,16726,429,49488,2.5648690661246,0.0256486906597125,1.271127325597,1,0.162625269857713,0
"Canada","Rural",2022-05-01,"f",20,8385,280,37847,3.33929636255218,0.0333929636215393,1.46771220652388,1,0.598107783348845,1
"Canada","Urban",2022-05-01,"f",20,7438,448,19069,6.02312449583221,0.0602312449502244,1.94920820389321,1,0.654855992417703,1
"Canada","Rural",2022-05-01,"f",20,18487,387,3059,2.09336290366203,0.020933629035488,1.12925881745781,0,0.110913355551732,0
"Canada","Urban",2022-06-01,"f",20,4404,309,38551,7.01634877384196,0.0701634877224878,2.08148305310681,1,0.799792452866871,1
"Canada","Rural",2022-06-01,"f",20,16043,210,42407,1.30898211057782,0.0130898211049623,0.83680678264976,0,0.185172684925846,0
"Canada","Urban",2022-06-01,"f",20,7510,466,2928,6.20505992010652,0.0620505991928028,1.9747835458786,1,0.650851642103862,1
"Canada","Rural",2022-06-01,"f",20,8916,273,1610,3.06191117092867,0.0306191117058525,1.40165359461004,1,0.566424918755788,1
"Canada","Urban",2022-06-01,"f",20,6875,432,44603,6.28363636363636,0.0628363636272238,1.98563023799925,1,0.685381300716576,1
"Canada","Rural",2022-06-01,"f",20,12346,205,24731,1.66045682812247,0.0166045682798798,0.978497847943665,0,0.360212260812564,0
"Canada","Urban",2022-06-01,"f",20,1796,442,22088,24.6102449888641,0.246102449751613,3.24299246630641,1,0.883397166214952,1
"Canada","Rural",2022-06-01,"f",20,5121,54,28767,1.05448154657293,0.0105448154636702,0.720023527345737,0,0.768270860425309,1
"Canada","Urban",2022-06-01,"f",20,7299,44,36279,0.602822304425264,0.00602822304342674,0.471766015595969,0,0.662524412445599,1
"Canada","Rural",2022-06-01,"f",20,18060,188,4086,1.04097452934662,0.0104097452928898,0.713427404252838,0,0.121675386834497,0
"Canada","Urban",2022-07-01,"f",20,4918,451,12035,9.17039446929646,0.091703944674318,2.31948099684969,1,0.778830147541983,1
"Canada","Rural",2022-07-01,"f",20,8364,277,4571,3.31181252989,0.0331181252949404,1.46135835629098,1,0.599345903256752,1
"Canada","Urban",2022-07-01,"f",20,8947,456,6053,5.096680451548,0.0509668045097835,1.80774443478427,1,0.567128444784372,1
"Canada","Rural",2022-07-01,"f",20,7512,281,5652,3.74068157614484,0.0374068157564687,1.55618091780546,1,0.648356172025992,1
"Canada","Urban",2022-07-01,"f",20,17200,476,42465,2.76744186046512,0.0276744186030422,1.32639621953882,1,0.147399719523641,0
"Canada","Rural",2022-07-01,"f",20,18641,8,46096,0.0429161525669224,0.000429161525646201,0.0420207821513943,0,0.107241098328286,0
"Canada","Urban",2022-07-01,"f",20,19478,122,38404,0.626347674299209,0.00626347674267053,0.486336810101221,0,0.0899566521597662,0
"Canada","Rural",2022-07-01,"f",20,18161,185,20156,1.01866637299708,0.0101866637294099,0.70243708199002,0,0.119051297575945,0
"Canada","Urban",2022-07-01,"f",20,3033,91,6503,3.00032970656116,0.0300032970557193,1.38637678436329,1,0.848314393785704,1
"Canada","Rural",2022-07-01,"f",20,14229,211,12458,1.48288706163469,0.0148288706153047,0.909422020849884,0,0.261819798569706,0
"Canada","Urban",2022-08-01,"f",20,4395,75,33341,1.70648464163823,0.0170648464124995,0.995650612617781,0,0.800145869887169,1
"Canada","Rural",2022-08-01,"f",20,16397,235,27710,1.43318899798744,0.0143318899790003,0.889202741831405,0,0.172421908654017,0
"Canada","Urban",2022-08-01,"f",20,10442,476,32871,4.5585136946945,0.0455851369425795,1.71533075142773,1,0.475836719050803,0
"Canada","Rural",2022-08-01,"f",20,11999,186,28400,1.55012917743145,0.0155012917730226,0.936144015703527,0,0.380061043080846,0
"Canada","Urban",2022-08-01,"f",20,10979,319,5484,2.90554695327443,0.0290554695300979,1.36239783834249,1,0.443120198532059,0
"Canada","Rural",2022-08-01,"f",20,6829,33,43063,0.48323326987846,0.00483233269807698,0.394224346725708,0,0.685557186514573,1
"Canada","Urban",2022-08-01,"f",20,10093,155,34356,1.53571782423462,0.0153571782408246,0.930476762337945,0,0.497229074244543,0
"Canada","Rural",2022-08-01,"f",20,19895,101,35128,0.507665242523247,0.0050766524249773,0.410562257226164,0,0.0811391731704795,0
"Canada","Urban",2022-08-01,"f",20,16668,163,7416,0.977921766258699,0.00977921766200029,0.682046680476309,0,0.164572843205111,0
"Canada","Rural",2022-08-01,"f",20,2955,396,48260,13.4010152284264,0.134010152238914,2.66729870607086,1,0.849426478848333,1
"Canada","Urban",2022-09-01,"f",20,4764,89,30074,1.86817800167926,0.0186817800128712,1.05367698555316,0,0.785271257152036,1
"Canada","Rural",2022-09-01,"f",20,12381,402,43130,3.24691058880543,0.0324691058854318,1.44619179832059,1,0.358235229687572,0
"Canada","Urban",2022-09-01,"f",20,12447,24,12953,0.192817546396722,0.00192817546381231,0.176318194619018,0,0.356920383821119,0
"Canada","Rural",2022-09-01,"f",20,1871,32,48196,1.7103153393907,0.0171031533847658,0.997064989520929,0,0.880389488882521,1
"Canada","Urban",2022-09-01,"f",20,11597,363,35897,3.13011985858412,0.0313011985831421,1.41830642800077,1,0.406086943060662,0
"Canada","Rural",2022-09-01,"f",20,5965,166,21519,2.78290025146689,0.0278290025100035,1.33049097772908,1,0.729375301289971,1
"Canada","Urban",2022-09-01,"f",20,13353,116,19848,0.868718640005991,0.00868718639940933,0.625252976748355,0,0.307658625680866,0
"Canada","Rural",2022-09-01,"f",20,1950,426,48802,21.8461538461538,0.218461538349507,3.12878278134116,1,0.878332902376271,1
"Canada","Urban",2022-09-01,"f",20,8285,338,49120,4.07966203983102,0.040796620393386,1.62524473178501,1,0.60649427529301,1
"Canada","Rural",2022-09-01,"f",20,10159,135,40209,1.32887095186534,0.0132887095173453,0.845383580120744,0,0.490562910348009,0
"Canada","Urban",2022-10-01,"f",20,17437,480,16892,2.7527671044331,0.0275276710427523,1.32249346238751,1,0.140239450857137,0
"Canada","Rural",2022-10-01,"f",20,3045,485,26781,15.927750410509,0.159277504052782,2.82895431138649,1,0.846579799154986,1
"Canada","Urban",2022-10-01,"f",20,9978,438,875,4.38965724594107,0.0438965724550114,1.68448179216443,1,0.504284195638818,1
"Canada","Rural",2022-10-01,"f",20,13074,158,46303,1.20850543062567,0.0120850543053323,0.792316011017085,0,0.32014744041982,0
"Canada","Urban",2022-10-01,"f",20,10832,172,46375,1.58788774002954,0.0158788773988295,0.950841998584062,0,0.452039277973083,0
"Canada","Rural",2022-10-01,"f",20,4239,146,37529,3.44420853974994,0.0344420853893744,1.49160179681274,1,0.804555910121899,1
"Canada","Urban",2022-10-01,"f",20,17302,205,8901,1.18483412322275,0.0118483412315427,0.781539909520582,0,0.144281702698502,0
"Canada","Rural",2022-10-01,"f",20,19541,342,34940,1.75016631697457,0.01750166316885,1.01166138874955,0,0.0878561294267744,0
"Canada","Urban",2022-10-01,"f",20,10922,164,27394,1.50155649148508,0.015015564913476,0.916913134735334,0,0.446574587964581,0
"Canada","Rural",2022-10-01,"f",20,4622,217,34720,4.69493725659887,0.0469493725558309,1.73957757955994,1,0.789352662495364,1
"Canada","Urban",2022-11-01,"f",20,9098,482,24947,5.29786766322269,0.0529786766264038,1.84021110994976,1,0.558009930230373,1
"Canada","Rural",2022-11-01,"f",20,17040,395,1380,2.31807511737089,0.0231807511723485,1.19938483086427,0,0.151054877865492,0
"Canada","Urban",2022-11-01,"f",20,9896,14,3475,0.141471301535974,0.00141471301521678,0.132318045660699,0,0.50931392625063,1
"Canada","Rural",2022-11-01,"f",20,12024,490,18845,4.07518296739854,0.0407518296705962,1.62436257696734,1,0.378616613658312,0
"Canada","Urban",2022-11-01,"f",20,2863,263,7337,9.18616835487251,0.0918616835166393,2.32103075639106,1,0.853604904219914,1
"Canada","Rural",2022-11-01,"f",20,9043,31,3202,0.342806590733164,0.00342806590695255,0.294761894313339,0,0.558755719748769,1
"Canada","Urban",2022-11-01,"f",20,10718,240,40361,2.2392237357716,0.0223922373556268,1.1753337133737,0,0.45897768912951,0
"Canada","Rural",2022-11-01,"f",20,9895,49,26900,0.495199595755432,0.00495199595705387,0.402259706797644,0,0.506757788559225,1
"Canada","Urban",2022-11-01,"f",20,2067,131,36691,6.33768746976294,0.0633768746669681,1.99302373436963,1,0.876370295632542,1
"Canada","Rural",2022-11-01,"f",20,2954,144,25014,4.8747461069736,0.0487474610532338,1.77066284326211,1,0.849457863116254,1
"Canada","Urban",2022-12-01,"f",20,16008,308,30524,1.9240379810095,0.019240379808893,1.0729655312045,0,0.18806604975376,0
"Canada","Rural",2022-12-01,"f",20,13310,91,4696,0.683696468820436,0.00683696468769069,0.520991655405815,0,0.307675579414594,0
"Canada","Urban",2022-12-01,"f",20,5023,352,6973,7.00776428429226,0.0700776428289712,2.08041160655126,1,0.77435981196101,1
"Canada","Rural",2022-12-01,"f",20,19703,197,42849,0.999847738923007,0.00999847738872261,0.693071047123372,0,0.0847220436840134,0
"Canada","Urban",2022-12-01,"f",20,8360,381,36394,4.55741626794258,0.0455741626739744,1.71513330024565,1,0.602093252195791,1
"Canada","Rural",2022-12-01,"f",20,15567,392,15886,2.5181473630115,0.0251814736284974,1.25793453373015,1,0.203448819928404,0
"Canada","Urban",2022-12-01,"f",20,6599,446,11635,6.75859978784664,0.0675859978682246,2.04880187820344,1,0.699799723360112,1
"Canada","Rural",2022-12-01,"f",20,1205,4,9785,0.33195020746888,0.00331950207193402,0.286644189639361,0,0.896558767554766,1
"Canada","Urban",2022-12-01,"f",20,18607,339,29470,1.82189498575805,0.0182189498566013,1.03740864003731,0,0.10905593013661,0
"Canada","Rural",2022-12-01,"f",20,5557,218,11561,3.92298002519345,0.039229800244875,1.59391404332185,1,0.748678883794312,1
"Canada","Urban",2022-01-01,"m",30,15290,68,46934,0.444735120994114,0.00444735120965027,0.367925997491055,0,0.21763203665875,0
"Canada","Rural",2022-01-01,"m",30,3379,298,17061,8.81917727138207,0.0881917726877207,2.28433733793823,1,0.836575991124938,1
"Canada","Urban",2022-01-01,"m",30,18509,173,34399,0.93468042573883,0.00934680425688331,0.659942158185277,0,0.112100521345677,0
"Canada","Rural",2022-01-01,"m",30,3402,303,4701,8.90652557319224,0.0890652557057421,2.29319368880468,1,0.835802868122487,1
"Canada","Urban",2022-01-01,"m",30,3050,69,7169,2.26229508196721,0.0226229508122548,1.18243096055118,0,0.848666273957935,1
"Canada","Rural",2022-01-01,"m",30,204,71,24249,34.8039215686275,0.3480392139802,3.57805742843059,1,0.917746462115566,1
"Canada","Urban",2022-01-01,"m",30,15619,53,48146,0.339330302836289,0.00339330302814564,0.292169715031398,0,0.20419868368514,0
"Canada","Rural",2022-01-01,"m",30,10805,219,47662,2.02683942619158,0.0202683942600399,1.10751898145433,0,0.452797894940984,0
"Canada","Urban",2022-01-01,"m",30,12368,242,22614,1.95666235446313,0.0195666235430493,1.08406104918438,0,0.362978414900367,0
"Canada","Rural",2022-01-01,"m",30,18020,190,16858,1.05438401775805,0.0105438401769953,0.71997605496516,0,0.123474137146749,0
"Canada","Urban",2022-02-01,"m",30,9932,29,32339,0.291985501409585,0.00291985501380187,0.256180183478238,0,0.508832735911155,1
"Canada","Rural",2022-02-01,"m",30,6819,103,27247,1.51048540841766,0.0151048540819615,0.920476124254126,0,0.687572041940174,1
"Canada","Urban",2022-02-01,"m",30,4178,230,37395,5.50502632838679,0.0550502632706917,1.87257515936393,1,0.809592903896986,1
"Canada","Rural",2022-02-01,"m",30,10896,284,36132,2.6064610866373,0.0260646108639809,1.28272698311752,1,0.447270852236938,0
"Canada","Urban",2022-02-01,"m",30,8829,381,45152,4.31532449881074,0.0431532449832197,1.6705940633283,1,0.575911293199043,1
"Canada","Rural",2022-02-01,"m",30,17777,88,33881,0.495021657197502,0.00495021657169656,0.402140693157457,0,0.130074269047401,0
"Canada","Urban",2022-02-01,"m",30,5835,250,17467,4.28449014567266,0.0428449014493839,1.66477614270494,1,0.738992586250623,1
"Canada","Rural",2022-02-01,"m",30,573,339,1084,59.1623036649215,0.591623035616714,4.097045971211,1,0.910647129107954,1
"Canada","Urban",2022-02-01,"m",30,948,400,34733,42.1940928270042,0.421940927824957,3.76570374578464,1,0.903785298343711,1
"Canada","Rural",2022-02-01,"m",30,1105,260,17972,23.5294117647059,0.235294117434123,3.19987287774259,1,0.899439225514905,1
"Canada","Urban",2022-03-01,"m",30,10845,495,21470,4.5643153526971,0.0456431535227623,1.71637394979102,1,0.452960589152818,0
"Canada","Rural",2022-03-01,"m",30,11982,284,41264,2.37022199966617,0.0237022199946835,1.21497861746645,0,0.382675292554051,0
"Canada","Urban",2022-03-01,"m",30,4678,87,27032,1.85976913210774,0.0185976913171018,1.05074089853423,0,0.789957136108453,1
"Canada","Rural",2022-03-01,"m",30,13832,103,30718,0.74465008675535,0.00744650086701515,0.556554012197526,0,0.282478874962798,0
"Canada","Urban",2022-03-01,"m",30,346,133,24803,38.4393063583815,0.384393062472852,3.67476294231764,1,0.915887669869033,1
"Canada","Rural",2022-03-01,"m",30,8052,452,6673,5.61351217088922,0.0561351217019206,1.88911485479213,1,0.619214215009151,1
"Canada","Urban",2022-03-01,"m",30,2606,185,46599,7.09900230237912,0.0709900229965503,2.09174088154625,1,0.862134913127874,1
"Canada","Rural",2022-03-01,"m",30,11548,375,27213,3.24731555247662,0.0324731555219542,1.4462871486597,1,0.408129181241021,0
"Canada","Urban",2022-03-01,"m",30,13518,343,2974,2.5373575972777,0.0253735759709,1.26338000697258,1,0.30055206580126,0
"Canada","Rural",2022-03-01,"m",30,14055,361,45318,2.56848096762718,0.0256848096744443,1.27214000597695,1,0.271520299359924,0
